DC,first_harmonic_amplitude,first_harmonic_frequency,first_harmonic_phase,modulation_ratio
0.05904725566506386,0.09917663037776947,0.004347825888544321,2.994495153427124,1.679614543914795
0.10199275612831116,0.16184234619140625,0.004347825888544321,-1.2099770307540894,1.586802363395691
0.01721014268696308,0.03099724091589451,0.004347825888544321,-1.064047932624817,1.801103115081787
0.12240516394376755,0.19732560217380524,0.004347825888544321,2.885342597961426,1.6120692491531372
0.1916666477918625,0.2927040755748749,0.004347825888544321,-1.5613306760787964,1.5271518230438232
0.2505434453487396,0.366274356842041,0.004347825888544321,4.313553333282471,1.4619195461273193
0.36503803730010986,0.4336813688278198,0.008695651777088642,3.859544277191162,1.1880443096160889
0.22552397847175598,0.3344018757343292,0.004347825888544321,3.6929831504821777,1.48277747631073
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.12336954474449158,0.19039034843444824,0.004347825888544321,-1.1333261728286743,1.5432524681091309
0.08748974651098251,0.14438554644584656,0.004347825888544321,3.1336488723754883,1.6503139734268188
0.31493818759918213,0.44577133655548096,0.004347825888544321,3.2972402572631836,1.4154248237609863
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.3359483480453491,0.4787643253803253,0.004347825888544321,2.9186506271362305,1.4251128435134888
0.16249997913837433,0.2503123879432678,0.004347825888544321,-1.2030619382858276,1.5403841733932495
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0675077885389328,0.11307402700185776,0.004347825888544321,2.8212618827819824,1.6749775409698486
0.2124999612569809,0.32121512293815613,0.004347825888544321,-1.0123733282089233,1.5116008520126343
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.15994900465011597,0.24942646920681,0.004347825888544321,2.8788294792175293,1.5594124794006348
0.14866499602794647,0.11512771993875504,0.017391303554177284,4.215971946716309,0.7744104266166687
0.19909417629241943,0.29882436990737915,0.004347825888544321,4.704432487487793,1.5009196996688843
0.05350019037723541,0.04296433925628662,0.017391303554177284,0.800908625125885,0.8030688762664795
0.21358691155910492,0.3276694118976593,0.004347825888544321,-0.6168678998947144,1.534126877784729
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.1041666567325592,0.16563057899475098,0.004347825888544321,-1.2800029516220093,1.590053677558899
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.06539853662252426,0.1094086542725563,0.004347825888544321,-0.848312258720398,1.672952651977539
0.15252861380577087,0.23440498113632202,0.004347825888544321,3.7088584899902344,1.5367934703826904
0.20846955478191376,0.27202481031417847,0.008695651777088642,4.500241279602051,1.304865837097168
0.3878004848957062,0.4563151001930237,0.008695651777088642,3.4522039890289307,1.1766749620437622
0.3260869085788727,0.4555615484714508,0.004347825888544321,4.624272346496582,1.3970556259155273
0.16177533566951752,0.24953587353229523,0.004347825888544321,-1.4128109216690063,1.5424840450286865
0.393645703792572,0.454243928194046,0.008695651777088642,3.6588306427001953,1.153941035270691
0.1827898472547531,0.2786673605442047,0.004347825888544321,4.318296432495117,1.524523138999939
0.15670287609100342,0.24520590901374817,0.004347825888544321,-0.8447726964950562,1.5647825002670288
0.19908243417739868,0.3017648756504059,0.004347825888544321,3.017685890197754,1.5157785415649414
0.18261317908763885,0.2894788980484009,0.004347825888544321,2.5621469020843506,1.585202693939209
0.2852161228656769,0.363626629114151,0.008695651777088642,3.3123302459716797,1.2749160528182983
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.21956516802310944,0.33001503348350525,0.004347825888544321,-0.9354501962661743,1.5030391216278076
0.0467146597802639,0.0810723826289177,0.004347825888544321,2.597393035888672,1.735480546951294
0.2652173340320587,0.3868424594402313,0.004347825888544321,-1.0144516229629517,1.4585866928100586
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.13346725702285767,0.21492615342140198,0.004347825888544321,2.4912734031677246,1.6103286743164062
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.23605068027973175,0.3460386395454407,0.004347825888544321,-1.404462218284607,1.465950608253479
0.11612316966056824,0.18745243549346924,0.004347825888544321,-0.5952562093734741,1.6142551898956299
0.25652173161506653,0.37723442912101746,0.004347825888544321,-1.2852174043655396,1.470574975013733
